StateName,Year,AvgHousePrice
ND,2015,238606.27095548765
ND,2016,228120.93414324624
ND,2017,221844.67916793842
ND,2018,215551.7444055968
ND,2019,218716.81039153348
ND,2020,226880.50412338646
ND,2021,237654.75049518156
ND,2022,252845.5484935045
ND,2023,256889.7594218198
ND,2024,255585.84054716054
NE,2000,106152.29755862395
NE,2001,110159.3206343753
NE,2002,113897.49664614731
NE,2003,111994.92828990059
NE,2004,109354.40377191982
NE,2005,114310.87139976294
NE,2006,115371.79961121685
NE,2007,116778.73595677517
NE,2008,114438.3984416487
NE,2009,112376.36647455471
NE,2010,112574.4500726581
NE,2011,111497.89838084162
NE,2012,114644.25272168672
NE,2013,119119.56530342156
NE,2014,124079.92659862082
NE,2015,130035.5138573128
NE,2016,137058.72554027013
NE,2017,143666.96323521412
NE,2018,152258.6223738658
NE,2019,159900.3925754234
NE,2020,168390.6139720665
NE,2021,187314.72485944105
NE,2022,208691.33380518676
NE,2023,217203.61956374053
NE,2024,221468.98012169305
NH,2000,110902.35582216748
NH,2001,125025.13215585139
NH,2002,141127.60129948467
NH,2003,160288.08876844
NH,2004,179574.45289036995
NH,2005,199031.75293758867
NH,2006,209540.59644322403
NH,2007,207649.75325004748
NH,2008,198014.88786414283
NH,2009,184629.6609868849
NH,2010,178866.3973714179
NH,2011,173565.9452389282
NH,2012,172209.2333225429
NH,2013,174911.06398448753
NH,2014,178774.54135164822
NH,2015,184389.11647683597
NH,2016,191041.05938922137
NH,2017,202260.03406669272
NH,2018,216232.93393096206
NH,2019,226428.10367174004
NH,2020,244979.5265061208
NH,2021,294841.9297557689
NH,2022,342726.2053057672
NH,2023,365492.79093882645
NH,2024,380353.0675001352
NJ,2000,130692.69194799678
NJ,2001,143259.3025737363
NJ,2002,159662.88667606487
NJ,2003,184484.338739338
NJ,2004,217626.5054682285
NJ,2005,258609.029443203
NJ,2006,293215.7940720343
NJ,2007,292245.75388306845
NJ,2008,278706.68015676405
NJ,2009,256001.01306064104
NJ,2010,243769.59712671148
NJ,2011,229731.1626098289
NJ,2012,224255.65259188533
NJ,2013,226794.23002140052
NJ,2014,232071.8323758212
NJ,2015,232076.69926202815
NJ,2016,234495.4939637411
NJ,2017,237589.33401555216
NJ,2018,245245.48214827717
NJ,2019,256705.59576416112
NJ,2020,274839.453978576
NJ,2021,325396.1297816661
NJ,2022,375795.43808188534
NJ,2023,398283.83154838113
NJ,2024,413131.6499118771
NM,2000,NA
NM,2001,NA
NM,2002,169074.5856247715
NM,2003,175905.44795433118
NM,2004,191063.42646485567
NM,2005,209914.18152514636
NM,2006,234091.99682912868
NM,2007,252171.09739439783
NM,2008,253392.72317083954
NM,2009,212519.9614267954
NM,2010,188856.41749100434
NM,2011,178387.4758389811
NM,2012,171278.8434256856
NM,2013,168858.4820751549
NM,2014,171945.21278256766
NM,2015,173579.7313206266
NM,2016,167002.85683104562
NM,2017,169166.60866264818
NM,2018,176267.860724404
NM,2019,186877.45214029122
NM,2020,201172.3370962174
NM,2021,224829.68893389378
NM,2022,243680.73174278103
NM,2023,246650.98649477653
NM,2024,247796.57234719628
NV,2000,174743.55960202913
NV,2001,185666.86774276342
NV,2002,199528.31370007718
NV,2003,220424.18487705482
NV,2004,271503.5157755793
NV,2005,346193.93795389426
NV,2006,373148.6505964629
NV,2007,326773.8796502895
NV,2008,267076.81815388496
NV,2009,195006.805577851
NV,2010,169203.48209880266
NV,2011,151546.13010495814
NV,2012,149756.0300146639
NV,2013,171749.45565753253
NV,2014,195633.18837333875
NV,2015,209250.18051249618
NV,2016,227679.23523595463
NV,2017,246355.66649249848
NV,2018,272969.8935191955
NV,2019,294853.2396532948
NV,2020,313420.71739370975
NV,2021,371408.11718732066
NV,2022,425440.79746709677
NV,2023,408925.94792342535
NV,2024,415996.6833566591
NY,2000,79527.99645031337
NY,2001,85120.56010708807
NY,2002,92222.97114671682
NY,2003,100618.76364678441
NY,2004,110066.31359284668
NY,2005,121850.34566288526
NY,2006,132707.6231428275
NY,2007,137872.03553678526
NY,2008,138948.0994308204
NY,2009,133400.25603002345
NY,2010,131715.15884782356
NY,2011,129402.17868045361
NY,2012,129093.0777041578
NY,2013,131088.43970554924
NY,2014,133412.526823933
NY,2015,135554.50792249636
NY,2016,139507.75494777138
NY,2017,144548.6219987078
NY,2018,150778.54659029655
NY,2019,156253.81422291938
NY,2020,165433.7422492419
NY,2021,189743.31618983133
NY,2022,211398.12552223913
NY,2023,220794.5983221522
NY,2024,227878.32277505824
OH,2000,88002.71732023242
OH,2001,92393.51262276997
OH,2002,95527.60719531718
OH,2003,98718.3314558485
OH,2004,102460.96038945236
OH,2005,105613.60371236748
OH,2006,107151.89799104368
OH,2007,106723.67011528325
OH,2008,104255.32722891665
OH,2009,100539.15676783709
OH,2010,97411.45303702075
OH,2011,94052.80675006997
OH,2012,93998.20527699558
OH,2013,97103.160697223
OH,2014,100305.17237817273
OH,2015,104539.32130693582
OH,2016,108952.25629689352
OH,2017,112688.48098681275
OH,2018,118606.53146902859
OH,2019,125548.7778956363
OH,2020,134707.24018106333
OH,2021,153585.43023610392
OH,2022,168506.19078038985
OH,2023,174534.639200423
OH,2024,179943.78242462283
OK,2000,70206.31240086399
OK,2001,73491.22422744527
OK,2002,76034.26199117865
OK,2003,78502.14095414763
OK,2004,81031.2010939358
OK,2005,85135.4394120546
OK,2006,88728.68516964342
OK,2007,93143.90763126092
OK,2008,94930.851470696
OK,2009,93824.14660083033
OK,2010,92508.05535107649
OK,2011,90583.42130521673
OK,2012,91406.96045452572
OK,2013,93994.13074840781
OK,2014,96545.09250727211
OK,2015,99960.99023932207
OK,2016,102033.45981643257
OK,2017,102014.89279171207
OK,2018,105374.34647761805
OK,2019,108828.1772145507
OK,2020,115417.5031300303
OK,2021,130005.29423887402
OK,2022,146534.37788612948
OK,2023,152066.52152479044
OK,2024,154446.5453943577
OR,2000,132754.1831377656
OR,2001,139871.60638453596
OR,2002,146328.49819967477
OR,2003,154356.47466135188
OR,2004,170947.63417804925
OR,2005,201124.90912972233
OR,2006,238205.71842138903
OR,2007,253524.30528833377
OR,2008,237223.26518980434
OR,2009,206831.66038141627
OR,2010,192255.66858326402
OR,2011,179172.78571734155
OR,2012,176023.91385849935
OR,2013,185966.57910421197
OR,2014,199054.33145306565
OR,2015,212480.77690282374
OR,2016,232454.7216419428
OR,2017,253405.26742984317
OR,2018,275001.75590065576
OR,2019,291098.9033195766
OR,2020,312937.1663079493
OR,2021,375529.0780483568
OR,2022,428200.7886256413
OR,2023,426288.16098818934
OR,2024,428987.29608330224
PA,2000,91642.54085892199
PA,2001,97560.96647492671
PA,2002,104332.12612222649
PA,2003,112639.52034987189
PA,2004,122528.2533243949
PA,2005,134250.6826301502
PA,2006,145715.73408763576
PA,2007,151294.9630235867
PA,2008,150498.6540271156
PA,2009,133921.92483183995
PA,2010,131800.21415504813
PA,2011,129190.14533123295
PA,2012,130227.07482583007
PA,2013,131218.23983402346
PA,2014,132911.78389634384
PA,2015,133508.897427747
PA,2016,135294.72484298213
PA,2017,138894.47561080335
PA,2018,143985.87080767288
PA,2019,149208.9200378842
PA,2020,158868.73532281443
PA,2021,178350.4022138547
PA,2022,194166.63507385255
PA,2023,201389.73163676664
PA,2024,205041.7704479135
RI,2000,142171.92227543303
RI,2001,158052.8960181488
RI,2002,184311.76962254837
RI,2003,220976.7478695455
RI,2004,259026.5071484582
RI,2005,291000.76535750827
RI,2006,302236.39143765066
RI,2007,288985.24715697725
RI,2008,268463.11737245985
RI,2009,239393.23238380876
RI,2010,235735.0443136934
RI,2011,224288.08892318566
RI,2012,215314.98307136085
RI,2013,222667.03033784823
RI,2014,232835.4990591576
RI,2015,240892.75924843788
RI,2016,255881.1503587899
RI,2017,274113.5908940682
RI,2018,291194.7340713559
RI,2019,302005.85182631953
RI,2020,321611.33494143235
RI,2021,372639.8574216223
RI,2022,415318.3988845434
RI,2023,435139.6694246021
RI,2024,454089.6058456672
SC,2000,121559.10442246072
SC,2001,130704.41404997837
SC,2002,135581.60000383752
SC,2003,137004.57631804008
SC,2004,137742.74733375036
SC,2005,147308.9232542524
SC,2006,160427.88266240977
SC,2007,167223.92033997533
SC,2008,160041.02106605328
SC,2009,141417.73031941443
SC,2010,134976.32744302973
SC,2011,128538.00190887648
SC,2012,130419.72818154618
SC,2013,134969.9837343372
SC,2014,134873.25794339532
